,sample2,sample4,sample1,sample3
LOC102723560,0,0,0,0
LOC105371307,7,5,10,7
LOC105371308,9,19,9,6
LINC02165,0,0,0,0
LOC105371309,0,0,0,0
LOC105371310,0,0,0,0
LOC105371311,0,0,0,0
LOC107984894,0,0,0,0
LOC107984822,0,0,0,0
LOC124903779,0,1,0,0
LOC105371313,0,0,0,0
CDH11,1013,1210,4847,8285
LINC02126,3,1,12,7
LOC124903780,123,115,92,84
LINC00922,6,1,4,4
LOC107984823,2,0,0,0
LOC105371316,0,0,0,0
LOC105371317,0,0,3,1
LOC105371318,1,2,2,1
CDH5,6,12,19,25
LINC00920,3,0,0,0
BEAN1,3,1,7,4
LOC124903698,11,5,7,4
BEAN1-AS1,0,0,0,0
TK2,133,179,285,388
CKLF,11,16,10,10
CKLF-CMTM1,0,0,0,0
CMTM1,12,22,17,9
CMTM2,3,0,0,0
CMTM4,3610,2898,1980,2449
CMTM3,686,1065,1027,1397
DYNC1LI2,3140,3554,2532,3340
DYNC1LI2-DT,7,7,8,19
TERB1,5,6,1,4
NAE1,5212,7034,3195,4156
LOC124903699,0,2,1,0
CA7,30,24,3,0
PDP2,912,774,522,678
LOC124903700,9,11,6,5
LOC107984821,0,0,1,0
CDH16,0,0,0,0
RRAD,4,5,6,2
CIAO2B,958,994,921,1174
CES2,570,731,753,998
LOC107984881,1,2,0,1
CES3,61,81,89,118
CES4A,12,16,23,28
CBFB,1215,1542,1340,1674
PHAF1,667,738,455,576
B3GNT9,180,164,279,319
TRADD,17,9,42,64
FBXL8,6,3,12,13
HSF4,33,2,17,41
NOL3,197,100,409,765
MATCAP1,733,556,655,978
EXOC3L1,114,142,155,145
E2F4,2835,3747,1496,1701
ELMO3,361,304,174,279
MIR328,0,0,0,0
FBXL9P,8,17,35,71
TMEM208,590,785,457,617
FHOD1,2011,2524,556,526
SLC9A5,399,282,172,253
LOC124903701,73,39,25,34
PLEKHG4,383,491,656,760
KCTD19,28,15,29,34
LRRC36,2,2,0,4
TPPP3,4,2,16,17
ZDHHC1,87,109,124,169
LOC124903702,16,17,4,4
HSD11B2,434,544,67,44
ATP6V0D1,1090,1451,891,902
ATP6V0D1-DT,12,10,13,21
AGRP,1,5,2,2
LOC100505942,0,2,1,12
RIPOR1,318,254,683,924
LOC124903703,22,21,8,13
CTCF-DT,30,19,21,24
CTCF,4063,3983,3018,3201
CARMIL2,840,952,270,372
ACD,836,1265,708,847
PARD6A,225,257,9,17
ENKD1,248,317,337,447
C16orf86,39,45,55,67
GFOD2,1184,1435,533,729
RANBP10,549,623,527,756
TSNAXIP1,29,37,43,69
CENPT,1044,1286,915,1200
THAP11,2197,2650,1148,1599
NUTF2,4540,5592,2429,2548
EDC4,2782,4116,2267,2997
NRN1L,30,65,21,37
PSKH1,677,769,585,729
CTRL,44,66,15,24
PSMB10,449,724,145,171
LCAT,208,193,95,138
SLC12A4,2947,2516,1959,2728
DPEP3,56,81,96,101
DPEP2,4,0,4,3
DPEP2NB,0,0,0,0
DDX28,385,685,337,424
DUS2,816,962,734,767
NFATC3,2627,2710,1499,1841
LOC124900379,3,0,3,1
ESRP2,1629,1769,302,298
MIR6773,7,6,1,1
PLA2G15,315,409,226,298
LOC124903704,1,6,1,2
SLC7A6,739,850,207,260
SLC7A6OS,270,324,239,296
PRMT7,1125,1791,925,1170
LOC124903789,13,6,5,5
SMPD3,36,54,17,20
LOC124903705,6,13,12,20
LOC105371321,0,0,0,0
ZFP90,1011,1059,858,1195
LOC124903808,0,0,0,0
CDH3,8357,10019,4408,4627
CDH1,12784,10708,9981,10812
TANGO6,782,1051,635,617
HAS3,1605,1608,634,934
DERPC,0,0,0,0
CHTF8,0,0,0,0
UTP4,1234,1161,648,717
SNTB2,1678,1688,1038,1422
VPS4A,2967,3510,2550,3144
COG8,1106,1316,998,1127
PDF,186,229,75,82
NIP7,1520,2119,822,1095
TMED6,24,28,19,28
TERF2,809,610,579,719
CYB5B,2985,4112,2479,2445
LOC105371325,1,2,0,0
MIR1538,0,0,1,0
NFAT5,1824,1063,1174,1202
SNORD13H,2,3,1,3
NQO1,1818,2488,948,1020
NQO1-DT,5,8,9,8
NOB1,2471,1786,2271,3075
WWP2,1885,2122,1804,1947
MIR140,2,1,1,0
CLEC18A,7,10,6,8
PDXDC2P-NPIPB14P,369,347,222,368
MIR1972-2,4,2,0,0
LOC124903706,1,2,0,2
PDPR,2651,2562,1699,2100
LOC400541,6,0,0,0
CLEC18C,0,3,1,2
LOC105371328,1,1,1,3
SMG1P7,443,325,185,261
LOC124903795,3,1,0,0
EXOSC6,1704,1997,1318,1809
AARS1,9982,11020,3943,5012
DDX19B,740,956,719,884
DDX19A-DT,15,15,20,21
DDX19A,1875,2502,1245,1437
ST3GAL2,2194,2671,3985,5612
LOC124903707,63,30,46,65
LOC124903708,1,2,2,4
FCSK,314,276,490,557
COG4,2457,2745,2726,3838
SF3B3,17858,16973,10404,12458
SNORD111B,3,3,1,10
SNORD111,13,11,6,14
IL34,95,120,67,56
MTSS2,1465,1718,2138,2523
VAC14,3216,3350,2139,2468
VAC14-AS1,14,28,14,13
TRG-GCC3-1,3,7,1,0
TRG-GCC2-4,7,7,8,4
TRG-GCC2-5,11,2,7,1
HYDIN,41,37,141,127
CMTR2,673,720,554,704
LOC102723786,0,0,0,0
LOC102725168,0,0,0,0
CALB2,27,31,2,1
LOC105371332,1,1,0,0
LINC02136,3,1,0,0
TRM-CAT2-1,6,5,12,5
TLE7,1,0,0,0
ZNF23,685,694,582,737
LOC124903709,11,6,18,21
ZNF19,99,101,156,180
LOC105371335,0,0,0,0
CHST4,448,509,172,172
LOC124903710,5,3,2,7
TAT-AS1,1,0,0,1
TAT,4,7,1,2
LOC105371334,0,0,0,0
MARVELD3,1041,1325,222,226
LOC124903711,2,1,1,0
PHLPP2,1456,1262,577,623
LOC124903712,2,3,1,0
SNORA70D,1,3,1,0
AP1G1,4107,4523,2830,3295
SNORD71,1,7,3,6
LOC124903713,3,4,5,3
LOC124903714,52,58,25,38
ATXN1L,1929,2267,1725,2301
ZNF821,400,376,288,374
IST1,6309,7199,5777,7556
PKD1L3,23,16,18,21
DHODH,806,777,667,774
HP,3,1,1,0
HPR,1,3,6,1
TXNL4B,215,283,253,355
DHX38,2447,2807,2129,2665
PMFBP1,53,40,82,94
LOC105371341,1,0,6,7
LOC124903720,0,3,2,1
LINC01572,121,77,151,167
LOC124903718,30,20,44,36
ZFHX3-AS1,52,55,62,74
ZFHX3,274,195,279,188
LOC124903715,8,2,15,21
LOC124903719,0,1,0,0
HCCAT5,0,0,0,0
LOC124903716,2,0,0,0
LINC01568,0,0,0,1
TRK-TTT1-1,0,0,0,0
LOC124903717,0,0,0,0
LOC102723876,0,0,0,0
LOC105371342,0,0,0,0
LOC124903721,4,9,15,8
LOC107984856,0,0,0,0
LOC124903722,0,0,0,0
PSMD7-DT,0,0,0,1
PSMD7,5147,6266,2981,3103
PDPR2P,259,277,168,207
NPIPB15,33,28,24,35
LOC105376772,3,0,0,2
CLEC18B,1,3,5,4
LOC107984827,5,5,1,4
GLG1,17309,11892,13897,18927
RFWD3,5792,8161,2721,2786
MLKL,135,293,43,28
FA2H,73,72,9,20
LOC105371343,0,0,0,0
WDR59,1908,1859,1388,1947
ZNRF1,1076,1330,735,1009
LDHD,90,134,37,49
ZFP1,496,549,419,512
CTRB2,0,0,1,3
CTRB1,2,3,2,2
LOC100506281,13,17,4,16
BCAR1,3799,4538,1940,2225
LOC105371344,75,63,35,50
CFDP1,3359,2814,2982,3946
LOC124900382,2,1,2,0
LOC124903723,12,17,10,14
TMEM170A,2675,2658,2106,2784
CHST6,1293,1636,616,571
CHST5,38,32,25,12
TMEM231,443,521,467,559
GABARAPL2,1184,1209,1118,1511
ADAT1,827,1240,521,523
KARS1,9685,10797,5576,7193
TERF2IP,695,746,694,913
CPHXL2,9,2,4,7
DUXB,0,1,5,9
CPHXL,0,0,2,4
LOC105371348,7,2,10,15
LOC105371347,0,0,0,0
LOC105371349,0,0,0,0
CNTNAP4,0,2,19,26
LINC02125,0,1,0,0
LOC105376774,0,0,0,1
MIR4719,0,0,0,0
LOC124903724,0,0,0,0
LOC124903725,11,14,8,12
MON1B,1415,1538,1106,1327
SYCE1L,83,79,100,93
LOC124903726,7,5,2,4
ADAMTS18,10,21,136,444
LOC124903727,7,4,6,20
LOC105376775,0,0,0,0
LINC02131,0,0,0,0
NUDT7,197,202,154,166
LOC107984878,4,2,1,0
VAT1L,2779,4839,188,126
LOC105371351,29,34,2,3
CLEC3A,4,9,1,0
LOC107984897,0,0,0,0
WWOX,343,315,384,435
WWOX-AS1,1,1,0,3
LOC124903728,28,12,21,18
LOC124903730,105,43,90,64
LOC105371354,3,5,8,1
LOC112268165,6,0,3,2
LOC107984806,3,0,0,1
MAF,118,48,118,165
LOC124903729,0,0,0,0
LOC101928230,8,2,15,23
LOC105371356,4,0,1,2
MAFTRR,3,3,6,2
LINC01229,0,0,0,0
LINC01228,0,0,0,0
LOC105371357,0,0,0,0
LOC105371358,0,0,1,0
DYNLRB2-AS1,0,0,0,0
DYNLRB2,0,1,2,8
LINC01227,0,0,0,0
CDYL2,323,320,168,136
ARLNC1,8,6,2,2
CMC2,817,1063,414,439
CENPN,1461,2094,839,894
CENPN-AS1,108,138,59,80
ATMIN,3636,4956,2170,2754
C16orf46,67,61,59,82
LOC105371361,4,4,0,2
GCSH,921,962,371,468
PKD1L2,277,104,79,62
BCO1,5,6,2,0
GAN,4262,3141,2063,2010
MIR4720,0,0,0,0
CMIP,1714,1473,1358,1510
MIR7854,1,2,0,0
MIR6504,2,0,0,0
LOC105371362,16,10,15,6
LOC100129617,19,7,19,4
PLCG2,665,442,1004,1240
LOC124903731,0,0,0,0
SDR42E1,2,2,0,4
LOC112268169,0,0,0,0
HSD17B2,1,0,2,0
HSD17B2-AS1,19,12,12,37
MPHOSPH6,875,991,589,746
LOC101928392,0,0,0,0
CDH13,34,85,18,20
MIR8058,0,0,0,0
LOC101928446,0,0,0,0
LOC124903733,1,0,0,1
LOC101928417,0,0,0,0
CDH13-AS1,0,0,0,0
MIR3182,0,0,0,0
LOC124900603,1,0,0,1
LOC105371366,0,1,1,0
CEDORA,2,2,62,38
CDH13-AS2,0,0,1,0
HSBP1,4169,4842,5580,6615
MLYCD,685,775,684,734
LOC105371372,34,24,28,36
OSGIN1,33,28,31,50
NECAB2,34,17,48,95
SLC38A8,1,0,2,1
MBTPS1,3139,3647,2460,2917
HSDL1,2744,2625,2187,2775
DNAAF1,17,18,17,22
TAF1C,1779,2287,1414,2183
ADAD2,10,11,3,1
LOC654780,0,2,1,0
KCNG4,1,1,2,0
LOC124903734,2,1,0,0
WFDC1,9,15,2,2
ATP2C2,71,57,22,20
ATP2C2-AS1,14,14,12,20
MEAK7,718,843,894,1198
LOC124903736,0,1,3,1
LOC124903735,1,1,1,0
COTL1,3306,3797,2247,2789
LOC105371376,4,4,3,1
KLHL36,2492,2312,1655,2088
USP10,6526,7638,4583,4884
LOC124903737,24,10,8,5
LOC105371378,38,16,12,10
CRISPLD2,390,365,103,112
LINC02176,0,0,0,0
ZDHHC7,2519,3044,1852,2406
KIAA0513,305,375,133,174
CIBAR2,0,3,1,4
LOC105371381,1,1,0,0
LINC02139,0,0,0,1
LOC105371382,29,22,3,3
GSE1,3837,3637,4809,4950
MIR12128,4,0,0,0
LINC00311,9,6,1,0
MIR5093,1,0,2,0
LOC101928502,16,10,13,8
LOC107984830,23,28,18,6
LOC124903738,91,27,26,24
LOC124903739,0,2,1,0
GINS2,1686,2491,867,883
LOC124903740,3,2,4,1
C16orf74,117,141,76,83
MIR1910,2,1,0,0
EMC8,1477,2006,784,913
LOC101928557,0,2,0,0
COX4I1,6302,6890,4262,4590
IRF8,22,33,24,13
MIR6774,0,0,0,0
LINC02132,0,0,0,0
LOC105371388,0,0,0,0
LOC124903741,1,0,1,1
LOC105371389,0,0,0,1
LOC105376778,0,0,0,0
LOC124903742,0,0,0,0
LOC124903743,0,0,0,0
LINC01082,0,0,0,0
LOC124903744,0,0,0,2
LINC01081,0,0,0,0
LINC02135,0,0,0,0
LOC124903745,0,0,0,0
LINC00917,3,3,5,4
FENDRR,0,0,3,5
FOXF1,0,1,119,128
MTHFSD,568,455,713,857
FLJ30679,7,11,2,5
FOXC2-AS1,0,0,1,1
FOXC2,3,2,58,116
FOXL1,6,11,28,47
LINC02189,0,0,0,0
LINC02188,19,17,1,3
LOC105371392,0,0,0,1
LOC107984819,3,4,1,0
LOC124903746,0,0,0,0
LINC02181,1,0,0,0
LOC105371394,0,1,0,2
LOC101928708,0,0,1,0
LOC101928682,1,1,1,0
C16orf95,48,70,73,98
LOC124903787,0,0,0,0
C16orf95-DT,14,18,25,32
FBXO31,975,1045,848,1037
LOC124903747,11,1,2,6
TRM-CAT6-1,0,0,0,0
MAP1LC3B,1490,964,1267,1486
ZCCHC14,2119,1548,1323,1508
ZCCHC14-DT,1,2,0,6
LOC124903748,0,0,0,0
LOC124903749,0,0,0,0
LOC124903750,7,3,6,5
JPH3,1480,1384,845,897
LOC100129215,31,62,28,29
KLHDC4,882,1029,531,679
LOC124903752,25,17,14,13
LOC124903751,26,23,25,14
LOC105371399,13,11,1,2
LOC102724467,4,13,1,1
SLC7A5,14463,27129,2060,1342
MIR6775,1,6,1,0
LOC124903753,9,12,0,0
MIR11401,1,3,1,0
CA5A,2,0,0,1
BANP,1028,995,765,858
LOC124903754,2,1,0,0
LOC400553,0,0,0,0
ZNF469,189,122,60,78
LOC105371401,0,0,0,0
LINC02182,1,0,0,0
LOC124900374,3,2,0,0
LOC107984862,1,2,1,0
LOC112268182,11,5,9,18
ZFPM1,348,305,357,661
MIR5189,0,0,0,1
LOC107984890,13,8,8,28
ZFPM1-AS1,20,36,25,33
ZC3H18-AS1,17,14,14,9
ZC3H18,2372,2502,1653,1893
LOC124903755,19,4,1,1
IL17C,29,11,0,5
CYBA,2217,2329,1555,1761
MVD,2336,2379,1058,1275
SNAI3-AS1,81,78,71,104
SNAI3,334,300,70,79
RNF166,728,841,436,487
CTU2,587,687,246,286
PIEZO1,3289,3657,624,625
MIR4722,0,0,0,0
LOC100289580,17,38,2,5
LOC339059,5,15,2,3
CDT1,3738,3678,2872,3831
APRT,3813,4144,2196,2371
GALNS,641,723,635,875
LOC107983950,38,31,21,23
TRAPPC2L,1216,1544,912,1197
PABPN1L,12,13,15,30
CBFA2T3,35,19,9,8
LOC101927793,22,6,2,5
LOC102724632,7,2,6,2
LOC105371409,1,6,0,1
LOC107984871,4,0,2,2
LOC100129697,1,3,0,0
LOC124903756,0,0,0,0
LOC105371411,0,0,0,0
LOC105371412,0,0,0,1
ACSF3,618,683,524,645
LINC00304,5,4,1,0
LINC02138,3,0,0,0
CDH15,15,16,28,67
SLC22A31,237,321,258,400
ZNF778,862,1201,523,703
LOC124903766,11,16,1,6
ANKRD11,4521,4686,2751,2418
LOC124903757,150,172,96,92
LOC105371414,0,0,0,0
LOC128462377,0,0,0,0
LOC100287036,18,11,8,5
LOC101927817,23,22,8,14
LOC101930112,36,59,30,29
LOC101927863,49,64,35,89
SPG7,3213,3665,2223,2726
RPL13,32598,32683,30792,39349
SNORD68,37,38,12,15
CPNE7,276,365,77,45
DPEP1,201,155,182,191
LOC124903758,2,6,6,4
CHMP1A,1373,1946,1224,1567
SPATA33,162,254,133,187
LINC02166,17,29,17,20
CDK10,1020,1273,836,1204
SPATA2L,356,498,241,467
VPS9D1,125,142,101,154
VPS9D1-AS1,78,131,83,60
ZNF276,315,306,248,297
FANCA,1599,1690,1117,1099
SPIRE2,158,155,84,82
LOC124903760,7,16,1,3
LOC112268179,7,12,9,21
TCF25,1595,2226,2351,3149
LOC124903759,10,32,30,28
MC1R,107,110,122,127
TUBB3,6487,9190,2441,2814
DEF8,1395,1842,1383,1796
SNORA119,3,10,6,11
CENPBD1P,216,249,182,231
AFG3L1P,340,370,244,272
DBNDD1,1084,1604,540,421
GAS8,126,146,97,83
GAS8-AS1,16,7,7,4
URAHP,34,39,22,25
PRDM7,2,1,1,3
LOC105376786,0,0,0,0
FAM157C,25,22,12,18
LOC105376781,18,9,9,8
LOC101927999,26,14,23,32
LOC107987240,0,0,0,0
LOC102723655,0,0,0,0
LOC124905329,0,0,0,0
LOC105379545,0,0,0,0
LOC107987382,0,0,0,0
LOC105379535,0,0,0,0
LOC105379533,0,0,0,0
LOC102723713,0,0,0,0
LOC105379537,0,0,0,0
LOC112268315,0,0,0,0
LOC102723753,0,2,4,4
LOC107987384,0,0,0,0
SLC6A10PB,1,2,0,0
LOC105379539,0,0,1,0
LOC105379540,0,0,0,0
LOC112268316,0,0,0,0
LOC102724014,0,2,1,0
LOC102723841,0,1,0,0
LOC105379544,0,0,0,0
LOC102723869,0,0,0,0
LOC102724052,0,2,0,0
LOC105379547,1,0,0,0
LOC107987386,0,0,0,0
LOC102723890,0,0,0,0
LINC02887,18,15,12,8
LOC124904108,0,0,0,0
LOC101929823,11,16,9,6
LOC101929828,0,0,0,0
SCGB1C2,0,0,0,0
DOC2B,99,106,572,706
LINC02091,0,1,0,2
LOC124903889,8,8,6,7
RPH3AL,51,47,125,194
RPH3AL-AS1,1,1,4,1
LOC105371425,3,0,0,0
LOC105371430,1,0,0,0
LIAT1,27,48,45,52
RFLNB,1803,2101,416,394
VPS53,1314,1261,965,1057
LOC124903890,6,5,7,4
LOC124903891,0,0,1,1
LOC124903893,2,6,3,4
TLCD3A,905,758,677,670
GEMIN4,2240,2905,1422,1642
DBIL5P,12,16,10,16
GLOD4,2000,2424,1816,2282
MRM3,741,950,475,685
NXN,4347,4979,7285,9170
LOC124903894,8,6,7,11
LOC101927727,10,4,12,12
TIMM22,779,1199,648,781
ABR,1999,1714,2111,2644
LOC105371481,4,6,8,9
MIR3183,3,0,1,1
LOC124903895,4,2,7,8
LOC105371480,32,32,36,32
ABR-AS1,2,1,0,3
BHLHA9,1,2,2,3
TRARG1,1,0,0,0
YWHAE,25374,21582,19544,24291
CRK,3479,4263,2503,3469
MYO1C,2212,2815,2391,2900
LOC105371483,13,20,10,26
INPP5K,461,613,463,594
PITPNA-AS1,19,26,15,30
PITPNA,2348,2555,2059,2255
SLC43A2,504,497,412,337
LOC124904121,1,3,0,0
SCARF1,134,119,32,43
RILP,182,265,97,96
PRPF8,21251,14861,16207,17558
TLCD2,50,60,45,64
MIR22HG,31,69,35,64
MIR22,0,0,0,0
WDR81,726,939,895,1238
SERPINF2,78,75,12,13
SERPINF1,798,796,236,232
SMYD4,1032,1062,792,1005
RPA1,4238,3288,2558,3264
RTN4RL1,6,8,4,18
LOC105371486,2,1,0,0
LOC105371485,0,0,0,1
DPH1,453,556,364,515
OVCA2,10,18,12,27
LOC124903896,0,0,0,1
MIR132,0,0,0,0
MIR212,0,0,0,0
HIC1,40,7,24,71
SMG6,1264,1460,2897,3657
LOC107984988,2,3,7,14
LOC101927839,2,3,10,6
SRR,215,147,246,293
TSR1,5172,5579,2636,3014
SNORD91B,23,25,6,11
SNORD91A,18,32,2,3
SGSM2,1330,1286,1154,1637
LOC101927864,10,8,15,9
MNT,612,598,429,654
LOC284009,23,19,10,17
METTL16,2809,2925,1897,2012
PAFAH1B1,4128,4829,3953,4912
LOC124904127,6,2,3,4
LOC105371490,22,15,16,23
CLUH,4570,6778,1739,1884
MIR6776,0,0,0,1
LOC105371592,18,20,12,15
CCDC92B,608,492,134,180
MIR1253,1,2,0,0
RAP1GAP2,2490,2777,1055,917
LOC101927911,19,17,10,6
OR1D5,0,0,0,1
OR1D2,0,0,0,1
OR1G1,0,0,0,0
LOC100288728,0,0,0,1
OR1A2,0,0,0,0
OR1A1,0,0,0,0
OR1D4,0,0,0,0
OR3A2,0,0,0,0
OR3A1,0,1,0,0
OR3A4P,0,0,0,0
OR1R1P,0,1,0,0
OR1E1,0,0,0,0
OR3A3,0,0,0,0
OR1E2,0,0,0,0
SPATA22,0,0,0,0
ASPA,2,3,1,0
TRPV3,27,26,56,90
TRPV1,253,224,246,380
SHPK,1508,1916,1251,1677
CTNS,526,720,375,435
LOC105371493,60,64,28,40
P2RX5-TAX1BP3,68,60,38,49
TAX1BP3,7,5,5,6
EMC6,21,40,14,17
P2RX5,68,41,10,13
ITGAE,377,579,169,234
HASPIN,1320,1376,882,946
NCBP3,2588,2560,2057,2589
LOC124903897,0,0,0,0
CAMKK1,357,386,87,107
P2RX1,14,16,5,3
ATP2A3,1087,1093,255,224
LINC01975,0,1,0,0
ZZEF1,1928,1656,1693,1660
LOC124904128,1,0,1,0
CYB5D2,202,206,295,327
LOC124903898,6,2,2,4
ANKFY1,2413,2304,1725,1684
UBE2G1,3321,4374,1670,2098
SPNS3,1,3,1,1
LOC124903899,2,0,0,1
SPNS2-AS1,1,1,0,1
SPNS2,158,126,43,60
MYBBP1A,5454,7327,1874,1991
GGT6,8,7,3,6
SMTNL2,94,60,44,49
LINC01996,0,0,0,0
LOC105371498,0,0,0,0
ALOX15,23,27,7,8
LOC105371499,1,2,1,0
PELP1,5585,6756,3536,4539
PELP1-DT,20,15,18,17
ARRB2,1445,1677,541,638
MED11,302,373,212,305
CXCL16,42,38,22,26
ZMYND15,13,12,2,5
TM4SF5,0,0,1,0
VMO1,9,2,20,13
GLTPD2,22,29,31,46
PSMB6,5310,5826,2828,3069
C17orf114,8,5,17,14
PLD2,1462,1527,1778,2453
MINK1,2012,2273,1243,1683
CHRNE,12,20,48,70
C17orf107,55,60,126,187
GP1BA,65,43,33,38
SLC25A11,1888,2207,1738,2000
RNF167,2992,2915,2212,2444
PFN1,29065,31669,16434,17323
ENO3,375,434,323,477
SPAG7,1852,2043,1494,2067
LOC124900387,65,70,53,63
CAMTA2,233,243,202,277
MIR6864,2,1,2,1
MIR6865,3,3,0,2
LOC124903901,1,3,2,3
CAMTA2-AS1,32,34,28,31
INCA1,7,7,1,4
KIF1C,6588,7991,3022,3398
KIF1C-AS1,7,9,4,3
LOC105371501,10,4,2,4
SLC52A1,41,13,5,11
ZFP3,74,88,53,63
ZNF232,851,1362,479,569
ZNF232-AS1,83,116,30,24
USP6,31,13,26,29
ZNF594,802,1036,599,626
ZNF594-DT,9,9,10,13
SCIMP,10,9,8,12
RABEP1,3083,3067,1744,1975
LOC105371505,31,37,15,20
NUP88,2780,3614,1881,2022
RPAIN,1596,1637,1227,1724
C1QBP,10403,13046,5074,5100
DHX33,2169,1936,1231,1288
DHX33-DT,1,0,2,2
DERL2,584,1053,772,1122
MIS12,946,1285,743,1096
LOC728392,0,0,0,0
LOC124900388,0,0,0,0
NLRP1,29,47,46,63
LOC101928044,1,0,1,1
LOC124903902,0,0,0,0
LOC105371507,0,0,0,0
LOC124903903,6,4,2,0
LOC339166,3,7,9,10
WSCD1,3421,3735,372,290
LOC105371508,1,0,0,0
LOC124903904,13,8,0,0
LOC105371509,1,0,0,0
AIPL1,7,13,24,18
LOC107985017,9,17,4,14
PIMREG,1659,2709,923,1046
PITPNM3,236,176,135,132
KIAA0753,1450,1509,1331,1564
LOC122526780,120,76,64,64
TXNDC17,2429,2743,936,1165
MED31,88,99,66,63
C17orf100,69,59,32,40
MIR4520-1,1,0,0,0
MIR4520-2,0,0,0,0
ALOX15P1,19,15,16,16
SLC13A5,36,45,55,75
XAF1,4,5,3,2
LOC124903905,0,0,0,0
FBXO39,1,2,0,0
TEKT1,1,0,2,6
ALOX12P2,212,190,68,71
LOC124903907,30,17,16,17
LOC124903908,15,19,6,9
LOC124903906,55,29,27,28
ALOX12-AS1,10,3,9,20
ALOX12,60,63,69,70
RNASEK-C17orf49,3,5,3,10
RNASEK,17,19,20,38
C17orf49,0,0,0,0
MIR497HG,5,7,15,12
MIR195,1,0,2,0
MIR497,2,1,1,4
BCL6B,412,358,559,771
SLC16A13,64,65,96,97
SLC16A11,20,16,50,45
LOC124903909,17,14,23,19
CLEC10A,0,0,0,0
ASGR2,1,1,4,3
LOC105371512,2,0,0,2
LOC124903910,0,1,0,0
LOC124903911,0,0,0,0
ASGR1,258,157,301,438
DLG4,1179,785,1600,2815
ACADVL,3299,3456,3136,3895
MIR324,9,18,10,13
DVL2,1906,2051,2636,3804
PHF23,1426,1986,1344,2015
GABARAP,875,902,816,1069
CTDNEP1,1218,1067,1220,1750
ELP5,1129,1347,1055,1299
CLDN7,4168,5401,1840,1747
SLC2A4,556,488,424,571
YBX2,539,571,463,557
LOC124903912,1,4,1,3
EIF5A,17716,19340,5293,4809
GPS2,949,1353,636,766
NEURL4,1576,2001,814,1114
ACAP1,980,950,370,476
KCTD11,483,434,370,419
TMEM95,3,1,10,7
TNK1,325,342,294,425
TMEM256-PLSCR3,5,6,5,9
PLSCR3,1,1,0,1
TMEM256,709,707,781,906
NLGN2,1345,959,1480,1861
SPEM1,1,1,1,0
SPEM2,1,0,1,1
SPEM3,5,1,3,4
TMEM102,373,481,213,200
FGF11,1946,741,1699,2890
CHRNB1,357,337,270,315
ZBTB4,979,847,1157,1519
SLC35G6,19,12,19,25
POLR2A,2177,1577,1007,1200
TNFSF12-TNFSF13,0,0,0,0
TNFSF12,53,39,33,70
TNFSF13,25,40,28,30
SENP3,212,291,140,137
SENP3-EIF4A1,18,21,11,8
EIF4A1,0,0,0,0
SNORA48,1833,1785,1477,2851
SNORD10,773,546,428,877
SNORA67,174,100,57,164
CD68,79,72,181,238
MPDU1-AS1,231,227,156,205
MPDU1,1124,1658,1030,1194
SOX15,85,153,120,168
FXR2,1660,1887,1615,2244
SHBG,18,17,22,27
SAT2,699,656,805,1275
ATP1B2,125,58,84,102
TP53,5100,6332,2040,2233
WRAP53,863,1095,622,787
EFNB3,420,417,607,859
DNAH2,36,30,73,66
RPL29P2,1,4,0,2
KDM6B,489,142,856,1226
LOC124904106,41,23,85,78
LOC107987244,13,8,7,15
TMEM88,94,74,155,164
NAA38,915,957,630,719
CYB5D1,1312,1136,805,923
CHD3,1885,1245,2783,3922
SCARNA21,162,104,246,286
RNF227,52,44,108,147
KCNAB3,52,37,30,47
TRAPPC1,902,797,896,1101
CNTROB,1114,1258,1106,1516
GUCY2D,187,96,151,211
ALOX15B,38,18,30,41
ALOX12B,15,5,20,15
LOC107985075,58,42,43,53
MIR4314,0,0,0,0
ALOXE3,8,4,40,42
TRK-TTT3-5,0,1,2,3
TRQ-CTG1-5,1,0,11,9
TRL-TAG1-1,9,7,4,20
HES7,26,11,881,1239
TRR-TCT2-1,0,0,0,0
TRG-GCC2-6,0,0,0,0
TRS-CGA1-1,3,7,3,2
TRT-AGT5-1,13,10,6,5
PER1,1710,1224,1100,1485
MIR6883,5,2,1,0
VAMP2,165,139,179,235
TMEM107,291,283,337,456
SNORD118,0,0,0,0
LOC105371520,17,24,7,6
TRW-CCA3-3,0,0,0,1
TRS-GCT4-3,2,0,0,0
MIR4521,0,0,0,0
TRT-AGT1-1,20,17,10,17
TRI-AAT5-5,11,10,22,15
BORCS6,159,210,128,192
LOC124903913,19,14,27,23
AURKB,2860,3478,1374,1477
LINC00324,12,15,16,22
TRW-CCA1-1,0,0,0,0
TRG-TCC3-1,1,2,2,2
TRD-GTC2-11,1,0,0,5
TRP-CGG1-3,0,0,0,0
CTC1,832,1013,594,878
TRT-AGT1-2,0,0,0,0
TRS-AGA2-6,0,0,0,0
TRI-AAT4-1,0,0,0,0
PFAS,6634,10398,3869,4025
SLC25A35,50,28,48,45
RANGRF,2,1,0,0
LOC124903915,2,0,3,4
LOC124903914,0,1,1,0
ARHGEF15,92,77,449,588
LOC124900396,1,0,0,0
LOC124903916,3,1,2,5
ODF4,0,0,0,2
LOC100128288,1,1,0,4
KRBA2,589,651,610,849
RPL26,23853,22553,23319,27036
RNF222,16,7,5,6
NDEL1,955,1116,1200,1747
MYH10,21194,19558,14502,14892
